Subject,Condition,PedestalContrast,TargetContrast,TargetInterval,IsCorrect,ResponseTime
P9,1,15.849,2.512,1,1,904.155
P9,5,15.849,3.548,2,1,594.439
P9,5,15.849,3.548,1,0,696.463
P9,5,15.849,5.012,2,1,705.056
P9,1,15.849,2.512,2,0,983.485
P9,5,15.849,5.012,1,1,703.443
P9,7,15.849,12.589,2,1,765.384
P9,7,15.849,8.913,1,1,839.092
P9,7,15.849,8.913,2,1,725.374
P9,1,15.849,3.548,1,1,724.931
P9,1,15.849,3.548,1,1,1020.359
P9,5,15.849,3.548,2,1,577.775
P9,1,15.849,2.512,1,0,762.682
P9,1,15.849,3.548,1,1,587.235
P9,5,15.849,3.548,1,1,744.982
P9,5,15.849,3.548,1,1,690.962
P9,5,15.849,2.512,2,0,750.018
P9,1,15.849,3.548,1,1,1582.58
P9,1,15.849,3.548,1,1,687.293
P9,7,15.849,8.913,1,0,869.475
P9,1,15.849,2.512,2,1,600.503
P9,1,15.849,2.512,2,0,927.427
P9,1,15.849,3.548,2,1,640.377
P9,1,15.849,3.548,2,0,578.916
P9,1,15.849,5.012,1,1,887.305
P9,3,15.849,10.0,2,1,438.593
P9,7,15.849,12.589,2,1,912.165
P9,1,15.849,10.0,1,1,773.484
P9,5,15.849,10.0,1,0,775.613
P9,7,15.849,12.589,1,1,539.995
P9,8,15.849,12.589,1,1,501.228
P9,8,15.849,12.589,2,1,643.922
P9,2,15.849,10.0,2,1,882.491
P9,7,15.849,12.589,2,1,763.04
P9,2,15.849,10.0,1,0,882.289
P9,3,15.849,10.0,1,1,593.923
P9,4,15.849,10.0,1,1,407.091
P9,4,15.849,10.0,2,1,603.494
P9,7,15.849,6.31,1,1,480.634
P9,1,15.849,10.0,1,1,656.501
P9,3,15.849,10.0,1,1,992.14
P9,3,15.849,5.012,2,1,869.1
P9,4,15.849,10.0,2,1,981.426
P9,3,15.849,5.012,1,1,999.275
P9,7,15.849,6.31,2,1,783.675
P9,8,15.849,12.589,2,0,1191.867
P9,8,15.849,25.119,1,1,808.808
P9,2,15.849,19.953,2,1,810.372
P9,6,15.849,10.0,2,1,944.577
P9,8,15.849,12.589,2,1,674.374
P9,6,15.849,10.0,2,1,703.652
P9,7,15.849,6.31,2,0,862.794
P9,3,15.849,5.012,2,1,1399.345
P9,1,15.849,10.0,1,1,816.637
P9,3,15.849,2.512,1,0,751.103
P9,1,15.849,5.012,1,1,816.913
P9,6,15.849,10.0,2,1,885.288
P9,6,15.849,5.012,2,1,704.324
P9,5,15.849,19.953,1,1,786.275
P9,5,15.849,19.953,1,1,623.998
P9,8,15.849,12.589,2,1,914.383
P9,4,15.849,5.012,2,1,663.294
P9,3,15.849,5.012,1,1,741.48
P9,5,15.849,19.953,1,1,530.623
P9,2,15.849,19.953,2,1,855.699
P9,6,15.849,5.012,1,1,610.469
P9,7,15.849,12.589,2,1,861.27
P9,2,15.849,10.0,1,1,575.422
P9,7,15.849,8.913,1,1,547.558
P9,2,15.849,10.0,2,1,579.928
P9,4,15.849,5.012,2,1,630.628
P9,1,15.849,5.012,1,1,830.231
P9,1,15.849,5.012,1,1,629.552
P9,8,15.849,12.589,2,1,647.888
P9,8,15.849,8.913,1,1,486.245
P9,8,15.849,8.913,2,1,446.359
P9,6,15.849,5.012,2,1,1029.056
P9,8,15.849,8.913,2,0,623.692
P9,7,15.849,8.913,2,1,425.007
P9,8,15.849,12.589,2,1,573.794
P9,8,15.849,8.913,2,1,604.089
P9,4,15.849,5.012,1,1,733.76
P9,8,15.849,8.913,2,0,791.969
P9,5,15.849,10.0,1,1,794.005
P9,1,15.849,2.512,2,0,963.403
P9,8,15.849,12.589,1,1,625.428
P9,7,15.849,8.913,1,1,827.017
P9,1,15.849,5.012,1,0,870.098
P9,3,15.849,5.012,1,1,749.237
P9,8,15.849,12.589,2,1,717.855
P9,6,15.849,2.512,2,1,669.841
P9,6,15.849,2.512,2,1,1415.703
P9,1,15.849,7.079,1,1,694.425
P9,3,15.849,5.012,1,0,577.411
P9,3,15.849,7.079,1,1,556.781
P9,6,15.849,2.512,2,1,651.756
P9,5,15.849,10.0,2,1,473.194
P9,5,15.849,10.0,2,1,575.88
P9,5,15.849,7.079,1,1,631.404
P9,8,15.849,8.913,1,1,581.179
P9,4,15.849,2.512,2,1,832.493
P9,6,15.849,1.259,2,0,710.632
P9,3,15.849,5.012,2,1,461.767
P9,3,15.849,5.012,1,1,593.043
P9,3,15.849,5.012,1,0,541.256
P9,7,15.849,6.31,1,1,1197.061
P9,4,15.849,2.512,1,0,612.431
P9,8,15.849,8.913,1,0,837.667
P9,1,15.849,7.079,2,1,1871.413
P9,7,15.849,6.31,1,0,855.158
P9,6,15.849,2.512,2,1,788.446
P9,8,15.849,12.589,1,1,725.266
P9,3,15.849,7.079,2,1,580.826
P9,4,15.849,5.012,2,1,710.675
P9,7,15.849,8.913,2,1,484.589
P9,4,15.849,5.012,2,1,469.506
P9,5,15.849,7.079,2,1,384.991
P9,3,15.849,5.012,1,1,637.034
P9,8,15.849,12.589,2,1,436.511
P9,8,15.849,8.913,1,1,528.577
P9,3,15.849,5.012,1,1,529.41
P9,2,15.849,10.0,1,1,515.548
P9,8,15.849,8.913,1,1,984.333
P9,5,15.849,7.079,2,1,796.533
P9,8,15.849,8.913,2,1,541.669
P9,5,15.849,5.012,2,1,639.202
P9,4,15.849,3.548,1,1,528.405
P9,3,15.849,5.012,1,1,626.852
P9,3,15.849,3.548,1,0,564.569
P9,6,15.849,2.512,2,1,575.908
P9,6,15.849,2.512,2,1,525.297
P9,8,15.849,6.31,2,0,569.494
P9,8,15.849,8.913,1,1,638.137
P9,1,15.849,7.079,2,1,700.165
P9,2,15.849,7.079,1,1,558.622
P9,1,15.849,5.012,2,1,766.765
P9,6,15.849,1.778,1,1,672.505
P9,4,15.849,3.548,2,0,763.275
P9,3,15.849,5.012,2,1,489.961
P9,2,15.849,7.079,1,1,483.117
P9,6,15.849,1.778,2,1,425.331
P9,5,15.849,5.012,1,1,374.072
P9,3,15.849,5.012,2,1,422.57
P9,7,15.849,8.913,2,0,597.059
P9,1,15.849,5.012,1,0,786.934
P9,7,15.849,12.589,1,1,595.889
P9,4,15.849,5.012,1,1,642.777
P9,5,15.849,5.012,2,1,672.184
P9,3,15.849,5.012,1,1,593.32
P9,7,15.849,8.913,1,1,590.933
P9,6,15.849,1.778,2,1,989.383
P9,2,15.849,7.079,2,1,586.934
P9,2,15.849,5.012,1,1,607.503
P9,4,15.849,5.012,1,1,672.187
P9,3,15.849,3.548,2,1,665.536
P9,7,15.849,8.913,2,1,599.591
P9,6,15.849,1.259,2,1,500.181
P9,1,15.849,7.079,2,1,743.183
P9,2,15.849,5.012,1,1,883.74
P9,5,15.849,3.548,2,1,2408.375
P9,7,15.849,8.913,2,1,574.007
P9,4,15.849,3.548,1,1,640.203
P9,8,15.849,8.913,2,1,760.719
P9,8,15.849,8.913,2,0,705.948
P9,3,15.849,3.548,1,1,730.411
P9,3,15.849,3.548,2,1,595.161
P9,7,15.849,6.31,1,0,805.053
P9,1,15.849,7.079,2,1,507.305
P9,1,15.849,5.012,2,1,547.067
P9,4,15.849,3.548,2,1,583.598
P9,7,15.849,8.913,1,1,596.936
P9,5,15.849,3.548,2,1,439.601
P9,8,15.849,12.589,2,1,462.918
P9,8,15.849,8.913,1,0,509.067
P9,1,15.849,5.012,1,1,534.472
P9,1,15.849,5.012,2,1,628.454
P9,5,15.849,3.548,1,0,518.86
P9,5,15.849,5.012,2,1,367.464
P9,2,15.849,5.012,1,1,722.689
P9,5,15.849,3.548,1,0,456.497
P9,1,15.849,3.548,2,0,1080.968
P9,2,15.849,3.548,1,1,521.995
P9,1,15.849,5.012,2,1,648.553
P9,1,15.849,5.012,1,1,706.458
P9,5,15.849,5.012,2,1,810.124
P9,3,15.849,2.512,2,1,453.94
P9,1,15.849,5.012,1,1,722.614
P9,3,15.849,2.512,2,1,580.358
P9,7,15.849,8.913,1,1,547.401
P9,5,15.849,5.012,1,0,491.632
P9,8,15.849,12.589,2,1,514.498
P9,4,15.849,3.548,2,1,597.955
P9,1,15.849,3.548,2,1,628.3
P9,8,15.849,12.589,1,1,976.372
P9,1,15.849,3.548,1,0,524.208
P9,4,15.849,2.512,1,1,978.843
P9,6,15.849,1.259,1,0,993.098
P9,1,15.849,5.012,1,1,819.711
P9,2,15.849,3.548,1,1,816.716
P9,1,15.849,5.012,2,1,540.718
P9,7,15.849,8.913,2,1,403.07
P9,8,15.849,12.589,1,1,550.665
P9,2,15.849,3.548,2,1,631.126
P9,6,15.849,1.778,1,1,604.277
P9,1,15.849,3.548,1,0,389.828
P9,5,15.849,7.079,2,1,566.176
P9,4,15.849,2.512,1,0,605.983
P9,7,15.849,6.31,1,0,575.935
P9,4,15.849,3.548,1,1,844.113
P9,3,15.849,2.512,1,0,648.448
P9,7,15.849,8.913,2,0,852.135
P9,6,15.849,1.778,2,1,621.02
P9,5,15.849,7.079,2,1,497.596
P9,1,15.849,5.012,1,1,489.671
P9,3,15.849,3.548,1,1,845.09
P9,7,15.849,12.589,2,1,552.298
P9,2,15.849,2.512,2,1,1226.626
P9,3,15.849,2.512,2,1,609.108
P9,4,15.849,3.548,2,1,489.132
P9,3,15.849,2.512,2,1,572.377
P9,7,15.849,12.589,1,1,774.012
P9,4,15.849,2.512,1,0,618.16
P9,3,15.849,2.512,2,1,442.126
P9,2,15.849,2.512,1,1,675.411
P9,4,15.849,3.548,1,1,935.572
P9,2,15.849,2.512,1,1,657.799
P9,4,15.849,3.548,1,1,595.707
P9,6,15.849,1.259,1,0,576.805
P9,1,15.849,5.012,1,1,562.253
P9,2,15.849,1.778,2,1,501.057
P9,5,15.849,5.012,1,0,540.63
P9,7,15.849,12.589,1,1,544.541
P9,4,15.849,3.548,1,1,690.961
P9,1,15.849,5.012,1,1,478.077
P9,4,15.849,2.512,2,1,579.745
P9,1,15.849,3.548,1,1,555.949
P9,5,15.849,7.079,1,0,457.241
P9,7,15.849,8.913,2,1,619.327
P9,2,15.849,1.778,1,1,557.343
P9,7,15.849,8.913,2,1,631.62
P9,1,15.849,3.548,2,1,515.475
P9,3,15.849,1.778,1,0,840.851
P9,2,15.849,1.778,2,1,1320.438
P9,3,15.849,2.512,2,1,617.24
P9,2,15.849,1.259,1,0,1433.833
P9,3,15.849,2.512,1,0,675.777
P9,1,15.849,3.548,1,1,636.911
P9,3,15.849,3.548,1,1,529.801
P9,4,15.849,2.512,2,1,693.141
P9,2,15.849,1.778,1,1,727.734
P9,7,15.849,8.913,2,1,740.212
P9,5,15.849,10.0,1,0,825.822
P9,5,15.849,14.125,1,1,557.991
P9,1,15.849,2.512,1,1,894.69
P9,1,15.849,2.512,2,0,1024.003
P9,2,15.849,1.778,2,1,487.425
P9,7,15.849,6.31,2,1,482.905
P9,2,15.849,1.778,2,1,564.685
P9,2,15.849,1.259,1,1,713.452
P9,2,15.849,1.259,2,1,476.162
P9,7,15.849,6.31,1,0,685.629
P9,4,15.849,2.512,2,1,905.598
P9,4,15.849,1.778,1,0,472.087
P9,6,15.849,1.778,1,0,471.011
P9,3,15.849,3.548,2,1,400.089
P9,4,15.849,2.512,2,1,419.302
P9,4,15.849,2.512,1,0,525.562
P9,7,15.849,8.913,2,0,918.115
P9,2,15.849,1.259,2,1,525.044
P9,5,15.849,14.125,2,1,493.644
P9,6,15.849,2.512,2,1,518.174
P9,7,15.849,12.589,1,1,700.393
P9,3,15.849,2.512,2,1,440.673
P9,3,15.849,2.512,2,1,588.79
P9,3,15.849,2.512,2,1,477.556
P9,6,15.849,2.512,1,0,448.059
P9,2,15.849,0.891,1,0,548.159
P9,6,15.849,3.548,2,1,482.141
P9,4,15.849,3.548,1,0,400.562
P9,2,15.849,1.259,1,1,715.741
P9,7,15.849,12.589,1,0,615.504
P9,4,15.849,5.012,2,1,573.209
P9,5,15.849,14.125,2,1,401.478
P9,7,15.849,17.783,1,1,560.621
P9,2,15.849,1.259,2,1,502.122
P9,4,15.849,5.012,1,0,713.92
P9,5,15.849,10.0,2,1,490.95
P9,3,15.849,1.778,1,0,891.328
P9,2,15.849,1.259,1,0,930.787
P9,2,15.849,1.778,2,1,564.391
P9,5,15.849,10.0,1,0,887.18
P9,4,15.849,7.079,2,1,515.253
P9,5,15.849,14.125,2,1,586.703
P9,4,15.849,5.012,1,1,521.006
P9,4,15.849,5.012,2,1,585.955
P9,6,15.849,3.548,1,0,391.293
P9,7,15.849,12.589,2,1,351.95
P9,7,15.849,12.589,1,1,568.542
P9,5,15.849,14.125,1,0,739.372
P9,7,15.849,12.589,1,1,658.224
P9,5,15.849,19.953,1,1,637.547
P9,7,15.849,8.913,2,1,402.877
P9,2,15.849,1.259,1,1,757.906
P9,2,15.849,1.259,1,1,759.946
P9,2,15.849,1.259,2,0,462.789
P9,4,15.849,5.012,1,1,1100.682
P9,6,15.849,5.012,2,0,804.302
P9,5,15.849,14.125,2,1,559.448
P9,6,15.849,7.079,2,1,609.12
P9,5,15.849,14.125,1,1,793.769
P9,4,15.849,3.548,1,1,648.589
P9,6,15.849,5.012,1,1,719.374
P9,5,15.849,14.125,1,1,519.057
P9,7,15.849,8.913,2,1,504.314
P9,7,15.849,8.913,2,1,749.271
P9,7,15.849,6.31,1,0,454.033
P9,6,15.849,5.012,2,1,641.679
P9,4,15.849,3.548,2,1,475.331
P9,5,15.849,10.0,1,1,614.8
P9,5,15.849,10.0,2,1,725.437
P9,4,15.849,3.548,2,1,507.701
P9,2,15.849,1.778,1,0,735.203
P9,4,15.849,2.512,2,1,569.059
P9,4,15.849,2.512,1,0,528.558
P9,6,15.849,5.012,2,1,455.076
P9,5,15.849,10.0,2,1,515.021
P9,6,15.849,3.548,2,1,464.576
P9,2,15.849,2.512,2,1,724.23
P9,5,15.849,7.079,1,1,636.39
P9,2,15.849,1.778,1,1,620.968
P9,2,15.849,1.778,2,1,533.155
P9,5,15.849,7.079,1,0,610.626
P9,6,15.849,3.548,2,1,452.673
P9,6,15.849,3.548,2,1,477.756
P9,6,15.849,2.512,1,1,559.239
P9,6,15.849,2.512,2,1,341.208
P9,2,15.849,1.778,2,0,555.339
P9,6,15.849,2.512,2,1,410.309
P9,2,15.849,2.512,1,1,601.749
P9,5,15.849,10.0,1,1,596.203
P9,2,15.849,1.778,2,1,521.404
P9,2,15.849,1.778,2,1,577.832
P9,6,15.849,1.778,1,0,585.884
P9,5,15.849,10.0,1,1,551.471
P9,6,15.849,2.512,1,1,693.671
P9,2,15.849,1.778,2,1,620.491
P9,6,15.849,2.512,1,1,548.552
P9,2,15.849,1.259,2,1,1302.836
P9,2,15.849,1.259,2,0,682.816
P9,2,15.849,1.778,1,0,420.737
P9,2,15.849,2.512,2,1,1057.378
P9,2,15.849,2.512,1,0,685.419
P9,6,15.849,2.512,2,1,494.302
P9,6,15.849,1.778,2,1,455.783
P9,6,15.849,1.778,2,1,385.575
P9,6,15.849,1.778,2,1,281.28
P9,2,15.849,3.548,2,1,343.794
P9,6,15.849,1.259,2,1,504.297
P9,6,15.849,1.259,2,1,406.509
P9,6,15.849,1.259,1,0,401.005
P9,6,15.849,1.778,2,1,354.785
P9,6,15.849,1.259,2,1,421.952
P9,6,15.849,1.259,1,0,441.502
P9,5,15.849,10.0,1,1,817.943
P9,5,15.849,10.0,1,0,190.478
P9,3,15.849,10.0,1,0,820.775
P9,7,15.849,12.589,2,1,90.897
P9,3,15.849,19.953,1,1,62.398
P9,2,15.849,10.0,2,1,196.327
P9,5,15.849,19.953,1,1,618.02
P9,8,15.849,12.589,1,1,524.2
P9,3,15.849,19.953,2,1,152.797
P9,6,15.849,10.0,1,1,567.194
P9,5,15.849,19.953,2,1,292.194
P9,6,15.849,10.0,1,1,577.527
P9,4,15.849,10.0,2,1,297.74
P9,4,15.849,10.0,1,1,391.569
P9,6,15.849,10.0,1,0,446.484
P9,1,15.849,10.0,2,1,336.224
P9,8,15.849,12.589,2,1,570.642
P9,2,15.849,10.0,1,1,422.788
P9,3,15.849,19.953,2,1,425.435
P9,5,15.849,10.0,2,1,288.948
P9,8,15.849,12.589,2,1,260.07
P9,5,15.849,10.0,1,1,477.497
P9,8,15.849,6.31,1,0,476.397
P9,5,15.849,10.0,1,1,631.111
P9,3,15.849,10.0,2,1,239.122
P9,3,15.849,10.0,2,1,251.329
P9,7,15.849,12.589,1,0,452.23
P9,4,15.849,10.0,2,1,131.109
P9,1,15.849,10.0,1,1,416.696
P9,4,15.849,5.012,1,0,366.406
P9,6,15.849,19.953,2,1,222.672
P9,1,15.849,10.0,1,1,546.729
P9,5,15.849,7.079,2,1,224.719
P9,1,15.849,5.012,2,1,260.567
P9,8,15.849,12.589,2,1,345.308
P9,1,15.849,5.012,1,0,308.285
P9,2,15.849,10.0,1,1,316.334
P9,3,15.849,10.0,1,0,460.019
P9,2,15.849,5.012,1,1,460.621
P9,7,15.849,25.119,2,1,838.225
P9,3,15.849,14.125,2,1,434.828
P9,1,15.849,10.0,1,0,1645.709
P9,3,15.849,10.0,2,1,218.871
P9,2,15.849,5.012,2,1,559.178
P9,4,15.849,10.0,1,1,475.324
P9,4,15.849,10.0,1,1,304.0
P9,1,15.849,14.125,1,1,572.979
P9,6,15.849,10.0,1,0,296.37
P9,1,15.849,14.125,2,1,194.578
P9,2,15.849,5.012,1,0,379.678
P9,2,15.849,10.0,2,1,364.68
P9,6,15.849,14.125,2,1,245.242
P9,5,15.849,7.079,1,1,355.876
P9,5,15.849,7.079,1,1,500.417
P9,7,15.849,25.119,1,1,349.584
P9,8,15.849,12.589,2,1,547.271
P9,4,15.849,10.0,2,1,342.214
P9,8,15.849,12.589,1,1,359.183
P9,4,15.849,7.079,2,1,356.849
P9,5,15.849,5.012,1,1,794.495
P9,3,15.849,10.0,1,1,357.242
P9,1,15.849,10.0,1,1,437.556
P9,3,15.849,10.0,2,1,144.497
P9,8,15.849,8.913,1,0,238.459
P9,8,15.849,12.589,1,0,697.378
P9,1,15.849,10.0,1,0,419.028
P9,6,15.849,14.125,1,1,817.343
P9,8,15.849,17.783,2,1,256.273
P9,5,15.849,5.012,1,0,527.582
P9,1,15.849,14.125,2,1,283.214
P9,4,15.849,7.079,1,1,514.148
P9,5,15.849,7.079,2,1,251.903
P9,3,15.849,7.079,2,1,448.713
P9,4,15.849,7.079,2,1,612.153
P9,3,15.849,7.079,1,1,601.625
P9,4,15.849,5.012,2,1,439.651
P9,4,15.849,5.012,2,1,1026.308
P9,4,15.849,5.012,2,1,1436.021
P9,3,15.849,7.079,2,1,1331.808
P9,3,15.849,5.012,1,0,1608.529
P9,7,15.849,12.589,1,1,359.607
P9,6,15.849,14.125,1,1,505.122
P9,8,15.849,17.783,2,1,284.954
P9,6,15.849,10.0,1,0,596.906
P9,1,15.849,14.125,1,1,511.382
P9,4,15.849,3.548,2,1,461.68
P9,6,15.849,14.125,2,1,416.748
P9,1,15.849,10.0,1,1,411.37
P9,7,15.849,12.589,1,0,824.386
P9,2,15.849,7.079,2,1,223.074
P9,8,15.849,17.783,2,1,184.277
P9,4,15.849,3.548,2,1,281.755
P9,1,15.849,10.0,1,1,290.452
P9,1,15.849,10.0,2,1,193.109
P9,6,15.849,14.125,1,1,230.375
P9,2,15.849,7.079,1,1,333.804
P9,6,15.849,14.125,1,1,363.473
P9,2,15.849,7.079,2,1,250.959
P9,5,15.849,7.079,2,1,196.627
P9,1,15.849,7.079,2,1,205.993
P9,2,15.849,5.012,1,1,381.521
P9,2,15.849,5.012,1,1,270.537
P9,1,15.849,7.079,1,1,283.651
P9,1,15.849,7.079,2,1,484.738
P9,2,15.849,5.012,2,1,207.764
P9,4,15.849,3.548,2,1,303.511
P9,5,15.849,5.012,2,1,243.047
P9,3,15.849,7.079,1,0,276.768
P9,6,15.849,10.0,2,1,117.319
P9,6,15.849,10.0,1,0,159.326
P9,1,15.849,5.012,1,0,392.981
P9,2,15.849,3.548,2,1,175.244
P9,5,15.849,5.012,1,0,294.356
P9,8,15.849,12.589,1,1,433.116
P9,2,15.849,3.548,2,1,295.918
P9,6,15.849,14.125,1,0,423.001
P9,3,15.849,10.0,1,1,275.718
P9,8,15.849,12.589,1,1,399.008
P9,5,15.849,7.079,2,1,1244.117
P9,5,15.849,7.079,1,0,645.108
P9,4,15.849,2.512,1,0,495.822
P9,2,15.849,3.548,2,1,494.486
P9,3,15.849,10.0,2,1,330.929
P9,3,15.849,10.0,1,1,836.324
P9,8,15.849,12.589,1,0,412.489
P9,4,15.849,3.548,1,0,196.726
P9,6,15.849,19.953,2,1,179.828
P9,4,15.849,5.012,1,1,452.825
P9,8,15.849,17.783,1,1,444.068
P9,2,15.849,2.512,2,1,278.79
P9,5,15.849,10.0,2,1,417.507
P9,3,15.849,7.079,1,1,482.55
P9,4,15.849,5.012,1,1,538.241
P9,4,15.849,5.012,2,1,249.829
P9,7,15.849,17.783,1,1,424.032
P9,4,15.849,3.548,1,0,608.949
P9,3,15.849,7.079,2,1,489.014
P9,6,15.849,19.953,2,1,472.797
P9,1,15.849,7.079,2,1,224.236
P9,8,15.849,12.589,1,0,402.051
P9,3,15.849,7.079,1,0,199.889
P9,7,15.849,17.783,2,1,161.239
P9,8,15.849,17.783,2,1,95.651
P9,8,15.849,17.783,1,1,1012.665
P9,8,15.849,17.783,2,1,364.998
P9,5,15.849,7.079,1,0,666.088
P9,2,15.849,2.512,1,1,634.39
P9,3,15.849,10.0,2,1,283.272
P9,5,15.849,10.0,2,1,167.693
P9,7,15.849,12.589,1,0,371.954
P9,7,15.849,17.783,2,1,204.067
P9,8,15.849,12.589,1,1,190.731
P9,5,15.849,10.0,2,1,190.332
P9,7,15.849,17.783,2,1,644.908
P9,1,15.849,7.079,2,1,597.189
P9,6,15.849,14.125,2,1,240.521
P9,8,15.849,12.589,1,1,403.448
P9,1,15.849,7.079,2,1,353.445
P9,6,15.849,14.125,1,1,795.966
P9,2,15.849,2.512,2,1,346.396
P9,2,15.849,1.778,2,1,184.734
P9,5,15.849,10.0,1,0,399.968
P9,4,15.849,5.012,2,1,224.36
P9,3,15.849,7.079,2,1,162.324
P9,7,15.849,17.783,1,1,325.274
P9,1,15.849,5.012,2,1,99.907
P9,4,15.849,5.012,1,0,285.612
P9,1,15.849,5.012,2,1,95.695
P9,3,15.849,7.079,1,0,170.091
P9,2,15.849,1.778,2,1,486.103
P9,5,15.849,14.125,2,1,224.443
P9,4,15.849,7.079,2,1,84.334
P9,5,15.849,10.0,1,0,351.548
P9,6,15.849,14.125,2,1,166.897
P9,3,15.849,10.0,1,1,397.592
P9,2,15.849,1.778,2,0,869.971
P9,6,15.849,10.0,2,1,87.165
P9,1,15.849,5.012,1,0,372.422
P9,7,15.849,12.589,1,1,487.011
P9,7,15.849,12.589,1,0,226.223
P9,7,15.849,17.783,1,0,457.428
P9,5,15.849,14.125,2,1,288.294
P9,7,15.849,25.119,2,1,127.096
P9,3,15.849,10.0,1,1,380.451
P9,7,15.849,25.119,2,1,376.182
P9,4,15.849,7.079,2,1,424.863
P9,3,15.849,7.079,2,1,239.192
P9,3,15.849,7.079,1,1,401.943
P9,2,15.849,2.512,1,0,331.865
P9,6,15.849,10.0,2,1,356.772
P9,8,15.849,12.589,2,0,897.22
P9,5,15.849,14.125,2,1,234.326
P9,2,15.849,3.548,2,1,245.119
P9,1,15.849,7.079,2,1,191.923
P9,3,15.849,7.079,1,1,297.363
P9,7,15.849,17.783,2,1,176.973
P9,5,15.849,14.125,2,1,205.505
P9,3,15.849,5.012,2,1,135.429
P9,4,15.849,5.012,1,1,409.3
P9,8,15.849,17.783,1,0,7.238
P9,1,15.849,5.012,1,1,344.101
P9,3,15.849,5.012,1,0,263.14
P9,1,15.849,5.012,2,1,233.709
P9,1,15.849,5.012,2,1,187.048
P9,1,15.849,3.548,2,1,157.052
P9,5,15.849,10.0,2,1,263.322
P9,4,15.849,5.012,2,1,208.086
P9,2,15.849,2.512,2,1,187.183
P9,2,15.849,2.512,2,1,200.611
P9,8,15.849,25.119,2,1,113.867
P9,6,15.849,10.0,1,1,286.873
P9,5,15.849,10.0,1,1,320.275
P9,8,15.849,17.783,2,1,152.313
P9,6,15.849,7.079,1,1,478.207
P9,2,15.849,2.512,1,0,256.518
P9,7,15.849,17.783,2,1,294.468
P9,1,15.849,3.548,2,0,664.29
P9,7,15.849,17.783,2,1,380.02
P9,7,15.849,12.589,2,1,333.784
P9,6,15.849,7.079,2,1,329.792
P9,2,15.849,3.548,2,1,523.682
P9,8,15.849,17.783,2,1,531.969
P9,3,15.849,7.079,1,1,408.227
P9,3,15.849,7.079,1,1,435.715
P9,6,15.849,7.079,2,1,261.055
P9,4,15.849,5.012,1,1,674.635
P9,6,15.849,5.012,2,1,189.607
P9,1,15.849,5.012,2,1,219.282
P9,7,15.849,12.589,2,1,233.835
P9,4,15.849,3.548,1,0,336.781
P9,4,15.849,5.012,1,0,258.527
P9,5,15.849,10.0,2,1,134.866
P9,5,15.849,7.079,1,0,320.74
P9,2,15.849,2.512,1,1,445.782
P9,8,15.849,17.783,1,1,426.656
P9,8,15.849,12.589,2,1,424.982
P9,7,15.849,12.589,2,1,157.041
P9,1,15.849,5.012,2,1,130.596
P9,2,15.849,2.512,2,1,232.415
P9,7,15.849,8.913,2,1,214.87
P9,1,15.849,3.548,1,0,322.104
P9,6,15.849,5.012,1,0,296.246
P9,8,15.849,12.589,1,0,515.541
P9,4,15.849,7.079,1,0,316.45
P9,6,15.849,7.079,2,1,126.82
P9,4,15.849,10.0,1,1,247.819
P9,6,15.849,7.079,1,1,397.201
P9,2,15.849,2.512,1,1,830.168
P9,5,15.849,10.0,2,1,139.655
P9,4,15.849,10.0,1,1,366.889
P9,7,15.849,8.913,1,1,391.358
P9,2,15.849,1.778,2,1,273.62
P9,5,15.849,10.0,2,1,205.716
P9,6,15.849,5.012,2,1,170.222
P9,6,15.849,5.012,1,1,419.595
P9,4,15.849,10.0,2,1,174.828
P9,5,15.849,10.0,1,1,425.852
P9,4,15.849,7.079,1,0,324.743
P9,6,15.849,5.012,1,0,448.038
P9,7,15.849,8.913,2,1,272.098
P9,7,15.849,6.31,2,1,454.461
P9,6,15.849,7.079,2,1,284.575
P9,4,15.849,10.0,1,1,760.37
P9,4,15.849,10.0,2,1,204.03
P9,4,15.849,10.0,2,1,80.228
P9,7,15.849,6.31,1,0,151.084
P9,2,15.849,1.778,2,1,166.351
P9,2,15.849,1.778,2,1,205.299
P9,2,15.849,1.259,1,0,163.856
P9,7,15.849,8.913,1,0,211.227
P9,2,15.849,1.778,2,1,288.551
P9,4,15.849,7.079,1,1,381.068
P9,4,15.849,7.079,1,1,350.485
P9,7,15.849,12.589,2,1,322.278
P9,7,15.849,12.589,2,1,204.518
P9,4,15.849,7.079,1,1,273.812
P9,2,15.849,1.778,1,0,306.744
P9,4,15.849,5.012,1,1,360.285
P9,7,15.849,8.913,2,1,175.623
P9,2,15.849,2.512,2,1,158.296
P9,7,15.849,8.913,2,1,187.18
P9,2,15.849,2.512,2,1,252.658
P9,7,15.849,8.913,1,0,239.091
P9,7,15.849,12.589,2,1,180.501
P9,4,15.849,5.012,1,1,309.403
P9,4,15.849,5.012,2,1,264.933
P9,4,15.849,3.548,1,0,274.933
P9,2,15.849,1.778,1,1,277.867
P9,2,15.849,1.778,1,0,319.47
P9,2,15.849,2.512,2,1,172.134
P9,2,15.849,2.512,2,1,215.156
P9,2,15.849,1.778,1,0,267.185
P9,4,31.623,7.943,1,1,995.559
P9,3,31.623,7.943,1,0,832.248
P9,2,31.623,7.943,2,1,1099.892
P9,6,31.623,7.943,2,1,706.171
P9,5,31.623,7.943,1,0,648.743
P9,1,31.623,7.943,2,1,776.298
P9,1,31.623,7.943,1,1,682.545
P9,8,31.623,12.589,1,1,934.516
